obs_id,year,crop_id,recorded_crop,plot,treat,N_conc,C_conc,grain_dm_kg_ha,straw_dm_kg_ha,amended_bool,amendment_C_kg_ha,failure_bool,forage_bool,,"Yield,","Straw+tops,",Yield_interp,Straw_interp,HI
215,1960,spring_small_grains,KORN,37,9,,,3093,5005,T,,,0,1960,3092.5,5005,,,0.617882117882118
216,1960,spring_small_grains,KORN,47,9,,,3368,5918,T,,,0,1960,3367.5,5918,,,0.569026698208854
217,1960,spring_small_grains,KORN,10,10,,,3088,5900,T,,,0,1960,3087.5,5900,,,0.523305084745763
218,1960,spring_small_grains,KORN,25,10,,,3528,5525,T,,,0,1960,3527.5,5525,,,0.638461538461538
219,1960,spring_small_grains,KORN,33,10,,,3390,6468,T,,,0,1960,3390,6468,,,0.524118738404453
220,1960,spring_small_grains,KORN,49,10,,,2473,4965,T,,,0,1960,2472.5,4965,,,0.497985901309164
221,1960,spring_small_grains,KORN,11,11,,,3428,5625,T,,,0,1960,3427.5,5625,,,0.609333333333333
222,1960,spring_small_grains,KORN,27,11,,,3673,5635,T,,,0,1960,3672.5,5635,,,0.651730257320319
223,1960,spring_small_grains,KORN,38,11,,,3460,5635,T,,,0,1960,3460,5635,,,0.614019520851819
224,1960,spring_small_grains,KORN,48,11,,,3040,5208,T,,,0,1960,3040,5208,,,0.583717357910906
225,1960,spring_small_grains,KORN,12,12,,,3273,5950,T,,,0,1960,3272.5,5950,,,0.55
226,1960,spring_small_grains,KORN,26,12,,,3213,5713,T,,,0,1960,3212.5,5713,,,0.562314020654647
227,1960,spring_small_grains,KORN,32,12,,,3493,5815,T,,,0,1960,3492.5,5815,,,0.600601891659501
228,1960,spring_small_grains,KORN,51,12,,,3040,5928,T,,,0,1960,3040,5928,,,0.512820512820513
229,1960,spring_small_grains,KORN,13,13,,,3465,6503,T,,,0,1960,3465,6503,,,0.532831001076426
230,1960,spring_small_grains,KORN,24,13,,,3933,6568,T,,,0,1960,3932.5,6568,,,0.598736297198538
231,1960,spring_small_grains,KORN,31,13,,,3995,6695,T,,,0,1960,3995,6695,,,0.596713965646004
232,1960,spring_small_grains,KORN,52,13,,,2998,7395,T,,,0,1960,2997.5,7395,,,0.405341446923597
233,1960,spring_small_grains,KORN,14,14,,,3723,6308,T,,,0,1960,3722.5,6308,,,0.590123652504756
234,1960,spring_small_grains,KORN,30,14,,,4183,7188,T,,,0,1960,4182.5,7188,,,0.581872565386756
235,1960,spring_small_grains,KORN,36,14,,,3513,6603,T,,,0,1960,3512.5,6603,,,0.531955171891565
236,1960,spring_small_grains,KORN,46,14,,,2988,5620,T,,,0,1960,2987.5,5620,,,0.531583629893238
237,1960,spring_small_grains,KORN,15,15,,,3675,6143,T,,,0,1960,3675,6143,,,0.598241901351131
238,1960,spring_small_grains,KORN,23,15,,,3758,6083,T,,,0,1960,3757.5,6083,,,0.617705079730396
239,1960,spring_small_grains,KORN,34,15,,,3810,5645,T,,,0,1960,3810,5645,,,0.674933569530558
240,1960,spring_small_grains,KORN,53,15,,,3103,5908,T,,,0,1960,3102.5,5908,,,0.525135409614083
241,1961,root_crop,KÅLROT,1,1,,,0,0,F,,,0,1961,,,,,
242,1961,root_crop,KÅLROT,22,1,,,0,0,F,,,0,1961,,,,,
243,1961,root_crop,KÅLROT,44,1,,,0,0,F,,,0,1961,,,,,
244,1961,root_crop,KÅLROT,55,1,,,0,0,F,,,0,1961,,,,,
245,1961,root_crop,KÅLROT,2,2,,,7623,3450,F,,,0,1961,7622.5,3450,,,2.20942028985507
246,1961,root_crop,KÅLROT,19,2,,,8063,3388,F,,,0,1961,8062.5,3388,,,2.3797225501771
247,1961,root_crop,KÅLROT,42,2,,,5645,2648,F,,,0,1961,5645,2648,,,2.13179758308157
248,1961,root_crop,KÅLROT,58,2,,,5988,2543,F,,,0,1961,5987.5,2543,,,2.35450255603618
249,1961,root_crop,KÅLROT,3,3,,,9393,3970,F,,,0,1961,9392.5,3970,,,2.36586901763224
250,1961,root_crop,KÅLROT,17,3,,,10630,4730,F,,,0,1961,10630,4730,,,2.24735729386892
251,1961,root_crop,KÅLROT,41,3,,,8695,4065,F,,,0,1961,8695,4065,,,2.1389913899139
252,1961,root_crop,KÅLROT,57,3,,,10143,4078,F,,,0,1961,10142.5,4078,,,2.48712604217754
253,1961,root_crop,KÅLROT,4,4,,,7830,3758,F,,,0,1961,7830,3758,,,2.08355508249069
254,1961,root_crop,KÅLROT,18,4,,,9063,4650,F,,,0,1961,9062.5,4650,,,1.9489247311828
255,1961,root_crop,KÅLROT,45,4,,,8070,4490,F,,,0,1961,8070,4490,,,1.79732739420935
256,1961,root_crop,KÅLROT,59,4,,,9458,4218,F,,,0,1961,9457.5,4218,,,2.24217638691323
257,1961,root_crop,KÅLROT,5,5,,,9710,4000,F,,,0,1961,9710,4000,,,2.4275
258,1961,root_crop,KÅLROT,20,5,,,11143,4620,F,,,0,1961,11142.5,4620,,,2.41179653679654
259,1961,root_crop,KÅLROT,40,5,,,10238,4355,F,,,0,1961,10237.5,4355,,,2.35074626865672
260,1961,root_crop,KÅLROT,60,5,,,10438,4690,F,,,0,1961,10437.5,4690,,,2.22547974413646
261,1961,root_crop,KÅLROT,6,6,,,4538,2485,F,,,0,1961,4537.5,2485,,,1.82595573440644
262,1961,root_crop,KÅLROT,21,6,,,6768,3793,F,,,0,1961,6767.5,3793,,,1.78420775112049
263,1961,root_crop,KÅLROT,43,6,,,3645,2045,F,,,0,1961,3645,2045,,,1.78239608801956
264,1961,root_crop,KÅLROT,56,6,,,3958,2098,F,,,0,1961,3957.5,2098,,,1.88632030505243
265,1961,root_crop,KÅLROT,7,7,,,8225,3730,F,,,0,1961,8225,3730,,,2.20509383378016
266,1961,root_crop,KÅLROT,16,7,,,9858,4615,F,,,0,1961,9857.5,4615,,,2.13596966413868
267,1961,root_crop,KÅLROT,39,7,,,8145,3880,F,,,0,1961,8145,3880,,,2.09922680412371
268,1961,root_crop,KÅLROT,54,7,,,8550,3840,F,,,0,1961,8550,3840,,,2.2265625
269,1961,root_crop,KÅLROT,8,8,,,10800,5008,F,,,0,1961,10800,5008,,,2.15654952076677
270,1961,root_crop,KÅLROT,29,8,,,12055,5680,F,,,0,1961,12055,5680,,,2.12235915492958
271,1961,root_crop,KÅLROT,35,8,,,11713,5428,F,,,0,1961,11712.5,5428,,,2.15779292557111
272,1961,root_crop,KÅLROT,50,8,,,9398,4788,F,,,0,1961,9397.5,4788,,,1.96271929824561
273,1961,root_crop,KÅLROT,9,9,,,7128,3400,F,,,0,1961,7127.5,3400,,,2.09632352941176
274,1961,root_crop,KÅLROT,28,9,,,7430,3483,F,,,0,1961,7430,3483,,,2.13321848980764
275,1961,root_crop,KÅLROT,37,9,,,6850,3165,F,,,0,1961,6850,3165,,,2.16429699842022
276,1961,root_crop,KÅLROT,47,9,,,6628,3018,F,,,0,1961,6627.5,3018,,,2.19599072233267
277,1961,root_crop,KÅLROT,10,10,,,8653,3910,F,,,0,1961,8652.5,3910,,,2.21291560102302
278,1961,root_crop,KÅLROT,25,10,,,11223,5233,F,,,0,1961,11222.5,5233,,,2.14456334798395
279,1961,root_crop,KÅLROT,33,10,,,11230,4715,F,,,0,1961,11230,4715,,,2.38176033934252
280,1961,root_crop,KÅLROT,49,10,,,8238,3993,F,,,0,1961,8237.5,3993,,,2.06298522414225
281,1961,root_crop,KÅLROT,11,11,,,10058,4383,F,,,0,1961,10057.5,4383,,,2.29466119096509
282,1961,root_crop,KÅLROT,27,11,,,12148,5078,F,,,0,1961,12147.5,5078,,,2.39218196140213
283,1961,root_crop,KÅLROT,38,11,,,11113,4388,F,,,0,1961,11112.5,4388,,,2.53247493163172
284,1961,root_crop,KÅLROT,48,11,,,9963,4183,F,,,0,1961,9962.5,4183,,,2.38166387759981
285,1961,root_crop,KÅLROT,12,12,,,4975,2710,F,,,0,1961,4975,2710,,,1.83579335793358
286,1961,root_crop,KÅLROT,26,12,,,5285,2878,F,,,0,1961,5285,2878,,,1.8363446838082
287,1961,root_crop,KÅLROT,32,12,,,5045,2628,F,,,0,1961,5045,2628,,,1.91971080669711
288,1961,root_crop,KÅLROT,51,12,,,2938,1805,F,,,0,1961,2937.5,1805,,,1.62742382271468
289,1961,root_crop,KÅLROT,13,13,,,8965,4530,F,,,0,1961,8965,4530,,,1.97902869757174
290,1961,root_crop,KÅLROT,24,13,,,10703,4863,F,,,0,1961,10702.5,4863,,,2.20080197409007
291,1961,root_crop,KÅLROT,31,13,,,10798,4730,F,,,0,1961,10797.5,4730,,,2.28276955602537
292,1961,root_crop,KÅLROT,52,13,,,8810,4203,F,,,0,1961,8810,4203,,,2.09612181774923
293,1961,root_crop,KÅLROT,14,14,,,8258,4250,F,,,0,1961,8257.5,4250,,,1.94294117647059
294,1961,root_crop,KÅLROT,30,14,,,10748,5343,F,,,0,1961,10747.5,5343,,,2.0115103874228
295,1961,root_crop,KÅLROT,36,14,,,8830,4058,F,,,0,1961,8830,4058,,,2.17594874322326
296,1961,root_crop,KÅLROT,46,14,,,6635,3335,F,,,0,1961,6635,3335,,,1.98950524737631
297,1961,root_crop,KÅLROT,15,15,,,12425,5515,F,,,0,1961,12425,5515,,,2.25294650951949
298,1961,root_crop,KÅLROT,23,15,,,12980,5758,F,,,0,1961,12980,5758,,,2.25425494963529
299,1961,root_crop,KÅLROT,34,15,,,11503,5165,F,,,0,1961,11502.5,5165,,,2.2270087124879
300,1961,root_crop,KÅLROT,53,15,,,9910,4270,F,,,0,1961,9910,4270,,,2.32084309133489
301,1962,spring_small_grains,HAVRE,1,1,,,0,0,F,,,0,1962,,,,,
302,1962,spring_small_grains,HAVRE,22,1,,,0,0,F,,,0,1962,,,,,
303,1962,spring_small_grains,HAVRE,44,1,,,0,0,F,,,0,1962,,,,,
304,1962,spring_small_grains,HAVRE,55,1,,,0,0,F,,,0,1962,,,,,
305,1962,spring_small_grains,HAVRE,2,2,,,2050,2960,F,,,0,1962,2050,2960,,,0.692567567567568
306,1962,spring_small_grains,HAVRE,19,2,,,2625,3745,F,,,0,1962,2625,3745,,,0.700934579439252
307,1962,spring_small_grains,HAVRE,42,2,,,1588,3675,F,,,0,1962,1587.5,3675,,,0.431972789115646
308,1962,spring_small_grains,HAVRE,58,2,,,2500,3183,F,,,0,1962,2500,3183,,,0.785422557335847
309,1962,spring_small_grains,HAVRE,3,3,,,1433,6855,F,,,0,1962,1432.5,6855,,,0.208971553610503
310,1962,spring_small_grains,HAVRE,17,3,,,3353,6468,F,,,0,1962,3352.5,6468,,,0.518320964749536
311,1962,spring_small_grains,HAVRE,41,3,,,3805,5760,F,,,0,1962,3805,5760,,,0.660590277777778
312,1962,spring_small_grains,HAVRE,57,3,,,4483,5863,F,,,0,1962,4482.5,5863,,,0.764540337711069
313,1962,spring_small_grains,HAVRE,4,4,,,3185,5830,F,,,0,1962,3185,5830,,,0.54631217838765
314,1962,spring_small_grains,HAVRE,18,4,,,3950,6305,F,,,0,1962,3950,6305,,,0.626486915146709
315,1962,spring_small_grains,HAVRE,45,4,,,4435,5448,F,,,0,1962,4435,5448,,,0.814060205580029
316,1962,spring_small_grains,HAVRE,59,4,,,4405,5943,F,,,0,1962,4405,5943,,,0.741208144034999
317,1962,spring_small_grains,HAVRE,5,5,,,3645,5695,F,,,0,1962,3645,5695,,,0.640035118525022
318,1962,spring_small_grains,HAVRE,20,5,,,4138,6573,F,,,0,1962,4137.5,6573,,,0.629469040012171
319,1962,spring_small_grains,HAVRE,40,5,,,4590,5633,F,,,0,1962,4590,5633,,,0.814841114858867
320,1962,spring_small_grains,HAVRE,60,5,,,4530,6508,F,,,0,1962,4530,6508,,,0.696066379840197
321,1962,spring_small_grains,HAVRE,6,6,,,2173,3060,F,,,0,1962,2172.5,3060,,,0.709967320261438
322,1962,spring_small_grains,HAVRE,21,6,,,3083,4545,F,,,0,1962,3082.5,4545,,,0.678217821782178
323,1962,spring_small_grains,HAVRE,43,6,,,2358,3100,F,,,0,1962,2357.5,3100,,,0.760483870967742
324,1962,spring_small_grains,HAVRE,56,6,,,2603,3540,F,,,0,1962,2602.5,3540,,,0.735169491525424
325,1962,spring_small_grains,HAVRE,7,7,,,1885,8008,F,,,0,1962,1885,8008,,,0.23538961038961
326,1962,spring_small_grains,HAVRE,16,7,,,4608,7010,F,,,0,1962,4607.5,7010,,,0.657275320970043
327,1962,spring_small_grains,HAVRE,39,7,,,4430,6383,F,,,0,1962,4430,6383,,,0.6940310198966
328,1962,spring_small_grains,HAVRE,54,7,,,4388,6310,F,,,0,1962,4387.5,6310,,,0.695324881141046
329,1962,spring_small_grains,HAVRE,8,8,,,3285,3983,F,,,0,1962,3285,3983,,,0.824755209640974
330,1962,spring_small_grains,HAVRE,29,8,,,3508,4448,F,,,0,1962,3507.5,4448,,,0.788556654676259
331,1962,spring_small_grains,HAVRE,35,8,,,3473,4018,F,,,0,1962,3472.5,4018,,,0.86423593827775
332,1962,spring_small_grains,HAVRE,50,8,,,3083,3733,F,,,0,1962,3082.5,3733,,,0.825743369943745
333,1962,spring_small_grains,HAVRE,9,9,,,2483,3318,F,,,0,1962,2482.5,3318,,,0.748191681735985
334,1962,spring_small_grains,HAVRE,28,9,,,2650,3488,F,,,0,1962,2650,3488,,,0.759747706422018
335,1962,spring_small_grains,HAVRE,37,9,,,1670,3588,F,,,0,1962,1670,3588,,,0.465440356744705
336,1962,spring_small_grains,HAVRE,47,9,,,2225,2773,F,,,0,1962,2225,2773,,,0.802380093761269
337,1962,spring_small_grains,HAVRE,10,10,,,3113,4398,F,,,0,1962,3112.5,4398,,,0.707708049113233
338,1962,spring_small_grains,HAVRE,25,10,,,3230,4505,F,,,0,1962,3230,4505,,,0.716981132075472
339,1962,spring_small_grains,HAVRE,33,10,,,3455,3805,F,,,0,1962,3455,3805,,,0.908015768725361
340,1962,spring_small_grains,HAVRE,49,10,,,2953,3518,F,,,0,1962,2952.5,3518,,,0.839255258669699
341,1962,spring_small_grains,HAVRE,11,11,,,1643,5360,F,,,0,1962,1642.5,5360,,,0.306436567164179
342,1962,spring_small_grains,HAVRE,27,11,,,3268,4235,F,,,0,1962,3267.5,4235,,,0.771546635182999
343,1962,spring_small_grains,HAVRE,38,11,,,4103,2778,F,,,0,1962,4102.5,2778,,,1.4767818574514
344,1962,spring_small_grains,HAVRE,48,11,,,2828,3303,F,,,0,1962,2827.5,3303,,,0.856039963669391
345,1962,spring_small_grains,HAVRE,12,12,,,2468,2753,F,,,0,1962,2467.5,2753,,,0.896294950962586
346,1962,spring_small_grains,HAVRE,26,12,,,2203,3960,F,,,0,1962,2202.5,3960,,,0.556186868686869
347,1962,spring_small_grains,HAVRE,32,12,,,2313,2798,F,,,0,1962,2312.5,2798,,,0.826483202287348
348,1962,spring_small_grains,HAVRE,51,12,,,658,3258,F,,,0,1962,657.5,3258,,,0.201810926949048
349,1962,spring_small_grains,HAVRE,13,13,,,3845,6530,F,,,0,1962,3845,6530,,,0.588820826952527
350,1962,spring_small_grains,HAVRE,24,13,,,4085,6978,F,,,0,1962,4085,6978,,,0.585411292633992
351,1962,spring_small_grains,HAVRE,31,13,,,4588,6565,F,,,0,1962,4587.5,6565,,,0.698781416603199
352,1962,spring_small_grains,HAVRE,52,13,,,4150,6095,F,,,0,1962,4150,6095,,,0.680885972108286
353,1962,spring_small_grains,HAVRE,14,14,,,4038,5748,F,,,0,1962,4037.5,5748,,,0.702418232428671
354,1962,spring_small_grains,HAVRE,30,14,,,5093,6730,F,,,0,1962,5092.5,6730,,,0.756686478454681
355,1962,spring_small_grains,HAVRE,36,14,,,4698,5753,F,,,0,1962,4697.5,5753,,,0.816530505823049
356,1962,spring_small_grains,HAVRE,46,14,,,4110,5090,F,,,0,1962,4110,5090,,,0.807465618860511
357,1962,spring_small_grains,HAVRE,15,15,,,4003,4858,F,,,0,1962,4002.5,4858,,,0.823898723754632
358,1962,spring_small_grains,HAVRE,23,15,,,4195,5700,F,,,0,1962,4195,5700,,,0.735964912280702
359,1962,spring_small_grains,HAVRE,34,15,,,4145,5403,F,,,0,1962,4145,5403,,,0.767166389043124
360,1962,spring_small_grains,HAVRE,53,15,,,3900,4730,F,,,0,1962,3900,4730,,,0.824524312896406
361,1963,fodder,HÖSTRAP,1,1,,,0,0,F,,,0,1963,,,,,
362,1963,fodder,HÖSTRAP,22,1,,,0,0,F,,,0,1963,,,,,
363,1963,fodder,HÖSTRAP,44,1,,,0,0,F,,,0,1963,,,,,
364,1963,fodder,HÖSTRAP,55,1,,,0,0,F,,,0,1963,,,,,
365,1963,fodder,HÖSTRAP,2,2,,,1460,0,F,,,0,1963,1460,,,,
366,1963,fodder,HÖSTRAP,19,2,,,1860,0,F,,,0,1963,1860,,,,
367,1963,fodder,HÖSTRAP,42,2,,,1860,0,F,,,0,1963,1860,,,,
368,1963,fodder,HÖSTRAP,58,2,,,1150,0,F,,,0,1963,1150,,,,
369,1963,fodder,HÖSTRAP,3,3,,,4410,0,F,,,0,1963,4410,,,,
370,1963,fodder,HÖSTRAP,17,3,,,3318,0,F,,,0,1963,3317.5,,,,
371,1963,fodder,HÖSTRAP,41,3,,,5840,0,F,,,0,1963,5840,,,,
372,1963,fodder,HÖSTRAP,57,3,,,3110,0,F,,,0,1963,3110,,,,
373,1963,fodder,HÖSTRAP,4,4,,,4240,0,F,,,0,1963,4240,,,,
374,1963,fodder,HÖSTRAP,18,4,,,4120,0,F,,,0,1963,4120,,,,
375,1963,fodder,HÖSTRAP,45,4,,,3800,0,F,,,0,1963,3800,,,,
376,1963,fodder,HÖSTRAP,59,4,,,2540,0,F,,,0,1963,2540,,,,
377,1963,fodder,HÖSTRAP,5,5,,,3080,0,T,,,0,1963,3080,,,,
378,1963,fodder,HÖSTRAP,20,5,,,3950,0,T,,,0,1963,3950,,,,
379,1963,fodder,HÖSTRAP,40,5,,,4540,0,T,,,0,1963,4540,,,,
380,1963,fodder,HÖSTRAP,60,5,,,2730,0,T,,,0,1963,2730,,,,
381,1963,fodder,HÖSTRAP,6,6,,,2050,0,T,,,0,1963,2050,,,,
382,1963,fodder,HÖSTRAP,21,6,,,2500,0,T,,,0,1963,2500,,,,
383,1963,fodder,HÖSTRAP,43,6,,,1693,0,T,,,0,1963,1692.5,,,,
384,1963,fodder,HÖSTRAP,56,6,,,1450,0,T,,,0,1963,1450,,,,
385,1963,fodder,HÖSTRAP,7,7,,,4220,0,T,,,0,1963,4220,,,,
386,1963,fodder,HÖSTRAP,16,7,,,4340,0,T,,,0,1963,4340,,,,
387,1963,fodder,HÖSTRAP,39,7,,,5160,0,T,,,0,1963,5160,,,,
388,1963,fodder,HÖSTRAP,54,7,,,4920,0,T,,,0,1963,4920,,,,
389,1963,fodder,HÖSTRAP,8,8,,,2630,0,T,,,0,1963,2630,,,,
390,1963,fodder,HÖSTRAP,29,8,,,2840,0,T,,,0,1963,2840,,,,
391,1963,fodder,HÖSTRAP,35,8,,,2270,0,T,,,0,1963,2270,,,,
392,1963,fodder,HÖSTRAP,50,8,,,2460,0,T,,,0,1963,2460,,,,
393,1963,fodder,HÖSTRAP,9,9,,,1390,0,T,,,0,1963,1390,,,,
394,1963,fodder,HÖSTRAP,28,9,,,1640,0,T,,,0,1963,1640,,,,
395,1963,fodder,HÖSTRAP,37,9,,,1600,0,T,,,0,1963,1600,,,,
396,1963,fodder,HÖSTRAP,47,9,,,1080,0,T,,,0,1963,1080,,,,
397,1963,fodder,HÖSTRAP,10,10,,,2140,0,T,,,0,1963,2140,,,,
398,1963,fodder,HÖSTRAP,25,10,,,2580,0,T,,,0,1963,2580,,,,
399,1963,fodder,HÖSTRAP,33,10,,,2390,0,T,,,0,1963,2390,,,,
400,1963,fodder,HÖSTRAP,49,10,,,1623,0,T,,,0,1963,1622.5,,,,
401,1963,fodder,HÖSTRAP,11,11,,,2380,0,T,,,0,1963,2380,,,,
402,1963,fodder,HÖSTRAP,27,11,,,2583,0,T,,,0,1963,2582.5,,,,
403,1963,fodder,HÖSTRAP,38,11,,,2150,0,T,,,0,1963,2150,,,,
404,1963,fodder,HÖSTRAP,48,11,,,1470,0,T,,,0,1963,1470,,,,
405,1963,fodder,HÖSTRAP,12,12,,,1320,0,T,,,0,1963,1320,,,,
406,1963,fodder,HÖSTRAP,26,12,,,1770,0,T,,,0,1963,1770,,,,
407,1963,fodder,HÖSTRAP,32,12,,,1550,0,T,,,0,1963,1550,,,,
408,1963,fodder,HÖSTRAP,51,12,,,800,0,T,,,0,1963,800,,,,
409,1963,fodder,HÖSTRAP,13,13,,,4620,0,T,,,0,1963,4620,,,,
410,1963,fodder,HÖSTRAP,24,13,,,4690,0,T,,,0,1963,4690,,,,
411,1963,fodder,HÖSTRAP,31,13,,,4860,0,T,,,0,1963,4860,,,,
412,1963,fodder,HÖSTRAP,52,13,,,3790,0,T,,,0,1963,3790,,,,
413,1963,fodder,HÖSTRAP,14,14,,,5150,0,T,,,0,1963,5150,,,,
414,1963,fodder,HÖSTRAP,30,14,,,4400,0,T,,,0,1963,4400,,,,
415,1963,fodder,HÖSTRAP,36,14,,,4220,0,T,,,0,1963,4220,,,,
416,1963,fodder,HÖSTRAP,46,14,,,3688,0,T,,,0,1963,3687.5,,,,
417,1963,fodder,HÖSTRAP,15,15,,,6340,0,T,,,0,1963,6340,,,,
418,1963,fodder,HÖSTRAP,23,15,,,4660,0,T,,,0,1963,4660,,,,
419,1963,fodder,HÖSTRAP,34,15,,,3950,0,T,,,0,1963,3950,,,,
420,1963,fodder,HÖSTRAP,53,15,,,3380,0,T,,,0,1963,3380,,,,
421,1964,root_crop,BETOR,1,1,,,0,0,F,,T,0,,,,0,0,
422,1964,root_crop,BETOR,22,1,,,0,0,F,,T,0,,,,0,0,
423,1964,root_crop,BETOR,44,1,,,0,0,F,,T,0,,,,0,0,
424,1964,root_crop,BETOR,55,1,,,0,0,F,,T,0,,,,0,0,
425,1964,root_crop,BETOR,2,2,,,3282,0,F,,T,0,,,,3281.875,0,
426,1964,root_crop,BETOR,19,2,,,3282,0,F,,T,0,,,,3281.875,0,
427,1964,root_crop,BETOR,42,2,,,3282,0,F,,T,0,,,,3281.875,0,
428,1964,root_crop,BETOR,58,2,,,3282,0,F,,T,0,,,,3281.875,0,
429,1964,root_crop,BETOR,3,3,,,6263,0,F,,T,0,,,,6262.5,0,
430,1964,root_crop,BETOR,17,3,,,6263,0,F,,T,0,,,,6262.5,0,
431,1964,root_crop,BETOR,41,3,,,6263,0,F,,T,0,,,,6262.5,0,
432,1964,root_crop,BETOR,57,3,,,6263,0,F,,T,0,,,,6262.5,0,
433,1964,root_crop,BETOR,4,4,,,5966,0,F,,T,0,,,,5966.25,0,
434,1964,root_crop,BETOR,18,4,,,5966,0,F,,T,0,,,,5966.25,0,
435,1964,root_crop,BETOR,45,4,,,5966,0,F,,T,0,,,,5966.25,0,
436,1964,root_crop,BETOR,59,4,,,5966,0,F,,T,0,,,,5966.25,0,
437,1964,root_crop,BETOR,5,5,,,5696,0,F,,T,0,,,,5696.25,0,
438,1964,root_crop,BETOR,20,5,,,5696,0,F,,T,0,,,,5696.25,0,
439,1964,root_crop,BETOR,40,5,,,5696,0,F,,T,0,,,,5696.25,0,
440,1964,root_crop,BETOR,60,5,,,5696,0,F,,T,0,,,,5696.25,0,
441,1964,root_crop,BETOR,6,6,,,3451,0,F,,T,0,,,,3451.25,0,
442,1964,root_crop,BETOR,21,6,,,3451,0,F,,T,0,,,,3451.25,0,
443,1964,root_crop,BETOR,43,6,,,3451,0,F,,T,0,,,,3451.25,0,
444,1964,root_crop,BETOR,56,6,,,3451,0,F,,T,0,,,,3451.25,0,
445,1964,root_crop,BETOR,7,7,,,6274,0,F,,T,0,,,,6274.375,0,
446,1964,root_crop,BETOR,16,7,,,6274,0,F,,T,0,,,,6274.375,0,
447,1964,root_crop,BETOR,39,7,,,6274,0,F,,T,0,,,,6274.375,0,
448,1964,root_crop,BETOR,54,7,,,6274,0,F,,T,0,,,,6274.375,0,
449,1964,root_crop,BETOR,8,8,,,4123,0,F,,T,0,,,,4122.5,0,
450,1964,root_crop,BETOR,29,8,,,4123,0,F,,T,0,,,,4122.5,0,
451,1964,root_crop,BETOR,35,8,,,4123,0,F,,T,0,,,,4122.5,0,
452,1964,root_crop,BETOR,50,8,,,4123,0,F,,T,0,,,,4122.5,0,
453,1964,root_crop,BETOR,9,9,,,3397,0,F,,T,0,,,,3396.875,0,
454,1964,root_crop,BETOR,28,9,,,3397,0,F,,T,0,,,,3396.875,0,
455,1964,root_crop,BETOR,37,9,,,3397,0,F,,T,0,,,,3396.875,0,
456,1964,root_crop,BETOR,47,9,,,3397,0,F,,T,0,,,,3396.875,0,
457,1964,root_crop,BETOR,10,10,,,4423,0,F,,T,0,,,,4422.5,0,
458,1964,root_crop,BETOR,25,10,,,4423,0,F,,T,0,,,,4422.5,0,
459,1964,root_crop,BETOR,33,10,,,4423,0,F,,T,0,,,,4422.5,0,
460,1964,root_crop,BETOR,49,10,,,4423,0,F,,T,0,,,,4422.5,0,
461,1964,root_crop,BETOR,11,11,,,3847,0,F,,T,0,,,,3846.875,0,
462,1964,root_crop,BETOR,27,11,,,3847,0,F,,T,0,,,,3846.875,0,
463,1964,root_crop,BETOR,38,11,,,3847,0,F,,T,0,,,,3846.875,0,
464,1964,root_crop,BETOR,48,11,,,3847,0,F,,T,0,,,,3846.875,0,
465,1964,root_crop,BETOR,12,12,,,3210,0,F,,T,0,,,,3210,0,
466,1964,root_crop,BETOR,26,12,,,3210,0,F,,T,0,,,,3210,0,
467,1964,root_crop,BETOR,32,12,,,3210,0,F,,T,0,,,,3210,0,
468,1964,root_crop,BETOR,51,12,,,3210,0,F,,T,0,,,,3210,0,
469,1964,root_crop,BETOR,13,13,,,6184,0,F,,T,0,,,,6183.75,0,
470,1964,root_crop,BETOR,24,13,,,6184,0,F,,T,0,,,,6183.75,0,
471,1964,root_crop,BETOR,31,13,,,6184,0,F,,T,0,,,,6183.75,0,
472,1964,root_crop,BETOR,52,13,,,6184,0,F,,T,0,,,,6183.75,0,
473,1964,root_crop,BETOR,14,14,,,5694,0,F,,T,0,,,,5693.75,0,
474,1964,root_crop,BETOR,30,14,,,5694,0,F,,T,0,,,,5693.75,0,
475,1964,root_crop,BETOR,36,14,,,5694,0,F,,T,0,,,,5693.75,0,
476,1964,root_crop,BETOR,46,14,,,5694,0,F,,T,0,,,,5693.75,0,
477,1964,root_crop,BETOR,15,15,,,5379,0,F,,T,0,,,,5379.375,0,
478,1964,root_crop,BETOR,23,15,,,5379,0,F,,T,0,,,,5379.375,0,
479,1964,root_crop,BETOR,34,15,,,5379,0,F,,T,0,,,,5379.375,0,
480,1964,root_crop,BETOR,53,15,,,5379,0,F,,T,0,,,,5379.375,0,
421,1965,root_crop,BETOR,1,1,,,0,0,F,,,0,1965,,,,,
422,1965,root_crop,BETOR,22,1,,,0,0,F,,,0,1965,,,,,
423,1965,root_crop,BETOR,44,1,,,0,0,F,,,0,1965,,,,,
424,1965,root_crop,BETOR,55,1,,,0,0,F,,,0,1965,,,,,
425,1965,root_crop,BETOR,2,2,,,3035,1568,F,,,0,1965,3035,1568,,,1.93558673469388
426,1965,root_crop,BETOR,19,2,,,4050,3100,F,,,0,1965,4050,3100,,,1.30645161290323
427,1965,root_crop,BETOR,42,2,,,3343,2995,F,,,0,1965,3342.5,2995,,,1.11602671118531
428,1965,root_crop,BETOR,58,2,,,2700,2843,F,,,0,1965,2700,2843,,,0.949701020049244
429,1965,root_crop,BETOR,3,3,,,7108,3573,F,,,0,1965,7107.5,3573,,,1.98922474111391
430,1965,root_crop,BETOR,17,3,,,6118,3540,F,,,0,1965,6117.5,3540,,,1.72810734463277
